source_video,target_video,source_start,source_end,target_start,target_end,group,category,is_duplicate
0dbcff0b6d671e1579ad468eed54d84f7e9b7289.mp4,49eccab61ab137fc0ab04c8029e3caec0fa2b35f.flv,5.0,11.0,8.0,11.0,1298,zidane_headbutt,True
64de9d6b38ee8593d635a40baa74ace9a5316aa1.flv,b95fcc5bd9b38c2ace5c5e19d5f8e2faef086c2d.flv,0.0,119.0,8.0,129.0,1001,titanic_fly_scene,True
90b2f3863d924c7aef594b86c1d3a10092ff141e.mp4,e0159f1fa526854a81158d9cef89e31d2d189bf1.mp4,166.0,186.0,133.0,155.0,1009,titanic_fly_scene,True
ac1543adad8ecc32d98d9a67d75fb0a39f67b685.flv,f3c8c0c9b93e0a49d2508eee4aae618c1d69e082.flv,0.0,592.0,1.0,592.0,708,scent_of_woman_tango,True
97c71f57e83f6ab16906fdd7edc8e3f88d2ceee1.flv,fa0aa890db611cbe029b8c222663579ec7081bb6.flv,55.0,58.0,27.0,30.0,22,beckham_70_yard_goal,True
851a6c020ddd0b07bff00667ae8913fe8452f422.flv,988c10a00144e5cc99f35d5c2e819ae83a14af00.flv,0.0,81.0,0.0,34.0,995,titanic_fly_scene,True
9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv,,100.0,115.0,,,,t-mac_13_points_in_35_seconds,False
13f06a567cbee6f40952cc13817a7774caa72903.flv,cc3b8791039b9e7f664260d76f8ca6cc48004823.flv,4.0,9.0,4.0,9.0,1321,zidane_headbutt,True
75ac32c788e5d5d2e058a24f6a2deffbab3288fc.flv,be51dbc2d72ae574934de1b972b18037dba73b8e.flv,2.0,69.0,2.0,69.0,104,dove_evolution_commercial,True
8c2dac44da15031268363aec2fe33a9124a0a505.flv,93a48fd66a22cf0189c14a6b8571d72f657b64bc.mp4,17.0,31.0,64.0,78.0,262,obama_kicks_door,True
b87117db8a791ef534d91b79dd6d0ab57ffc644c.flv,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv,106.0,115.0,28.0,37.0,786,t-mac_13_points_in_35_seconds,True
851a6c020ddd0b07bff00667ae8913fe8452f422.flv,e0159f1fa526854a81158d9cef89e31d2d189bf1.mp4,0.0,85.0,0.0,92.0,1004,titanic_fly_scene,True
c1ffd1a86d2b2451edda0bb4b25c914350aa9826.mp4,eb97c61cfd330392a5d8c6d5c7e48fdfd1a0c859.flv,412.0,539.0,0.0,120.0,1040,titanic_fly_scene,True
ebe5fd08a5d05f2af96f425bc894860bac3f9ba6.flv,,16.0,30.26,,,,osama_bin_laden_is_dead_obama_speech_at_white_house,False
49eccab61ab137fc0ab04c8029e3caec0fa2b35f.flv,cb593efe5b194fe67a8e5ffe33b35cca954cdcd4.flv,0.0,17.0,135.0,152.0,1304,zidane_headbutt,True
0234aef03d60f071f6fb30f366e79bcc1a05cf14.flv,9efa8c1165cc587476f284ecda53b88c9fd92697.flv,119.0,162.0,0.0,43.0,422,president_obama_takes_oath,True
37a935b4c21662e183a0dd632f40d5fd6900c42b.mp4,b34b81ce75ea0773ba04b3f1ddedf3f3fac823fa.flv,0.0,42.0,0.0,42.0,19,beckham_70_yard_goal,True
200130e0c39f0239a22ad3f873feac30e88134df.flv,5aff6ecadb439bb9c16a215188258f9474052fae.flv,84.0,92.0,42.0,50.0,599,saving_private_ryan_omaha_beach,True
682329105c2fa291ceb13eebfe0544fb9a115c0b.flv,c1e67ad94259a2015304ee0b42323dd48f820309.flv,7.0,253.0,7.0,253.0,57,bill_clinton_apology_speech,True
6d1a89c83d554fc6a5e39fcadb172a79baf140fd.mp4,,27.0,27.56,,,,baggio_penalty_1994,False
8c2dac44da15031268363aec2fe33a9124a0a505.flv,c854dfdd9b038a39cf36d5ded719822e1e5e942a.flv,17.0,31.0,24.0,38.0,262,obama_kicks_door,True
4aec2dcc12e748c4d2ff51fd6e84fac3fd9b5748.flv,553d57eaab222c10c21018a6adc6d79841ba07e0.flv,0.0,14.0,0.0,14.0,262,obama_kicks_door,True
bb604f57a18455867544e79c2e32bf5583c358d4.flv,,270.0,285.0,,,,baggio_penalty_1994,False
3f81759e6e56e326c0deb3f1ca002e4c68d87eec.flv,5f67871d5d377ddc9743ec8fce5f362f09621466.mp4,26.0,41.0,0.0,15.0,336,osama_bin_laden_is_dead_obama_speech_at_white_house,True
6885d63183d393307f6f2206f0dfaccec2d09389.mp4,,631.0,646.0,,,,osama_bin_laden_is_dead_obama_speech_at_white_house,False
50267c2376f0e05d38f8d468d4bb403fab5cc454.flv,e2cecbbd4e5683a610152e4b0e83deaa5090384a.flv,16.0,44.0,4.0,32.0,427,president_obama_takes_oath,True
cb593efe5b194fe67a8e5ffe33b35cca954cdcd4.flv,,73.0,88.0,,,,zidane_headbutt,False
8d6bd2b5607cbd53fd782843392105c020b9aa7d.flv,df839544c199b12b5de023c1ee8511b947f5c999.flv,1.0,10.0,0.0,9.0,211,maradona_hand_of_god,True
b728eae73b1705d4ef3884b5d536273c5cb47fbd.flv,e2cecbbd4e5683a610152e4b0e83deaa5090384a.flv,0.0,43.0,5.0,48.0,422,president_obama_takes_oath,True
988c10a00144e5cc99f35d5c2e819ae83a14af00.flv,de04dd21b7ef63a37ae70770dc0cfa0b2c1f52fc.flv,0.0,68.0,0.0,68.0,999,titanic_fly_scene,True
957f17421e19ce01afd6f92c895aba72342bd8ea.flv,,1485.0,1500.0,,,,obama_kicks_door,False
6885d63183d393307f6f2206f0dfaccec2d09389.mp4,fc168483b05a1a3534dedd973585642bd0f0edb8.flv,0.0,85.0,10.0,95.0,297,osama_bin_laden_is_dead_obama_speech_at_white_house,True
4cfa923904010814758c07c039b0388ed0be08ec.flv,97429f47c45ec4da9849b7f4df36e22939649158.mp4,0.0,64.0,0.0,64.0,109,dove_evolution_commercial,True
0c3c3c22cd9caef7491e07a3176e6e27a0ef06a2.flv,5567a1bb5b9767342dc99baea8d67508ca22c046.flv,0.0,98.0,61.0,159.0,541,ronaldinho_ping_pong,True
42daf76df2f31f0805f2f3f766bb348bb24feac7.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv,193.0,217.0,210.0,234.0,790,t-mac_13_points_in_35_seconds,True
5106b657cb3d1d98dd496150241aa529c80bd479.flv,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4,124.0,130.0,21.0,25.0,785,t-mac_13_points_in_35_seconds,True
3932dee75c7ddd9785d7d502235892d1b0380f5a.flv,554d94559dcfcdff9312053469c9c64940dbca20.flv,0.0,60.0,0.0,60.0,68,brazil_vs_brazil_nike_commercial_2012,True
e862343f349018b392c1a389ff71cbe5eea67666.flv,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv,37.0,41.0,23.0,28.0,781,t-mac_13_points_in_35_seconds,True
2bdf8029b38735a992a56e32cfc81466eea81286.flv,35cea0d48b9b69a6cda373766ea586ccaa5ba78d.flv,168.0,437.0,74.0,346.0,835,t-mac_13_points_in_35_seconds,True
7033506abf8c15d8f22f26f9ad88dd531cbffb8f.flv,,0.0,15.0,,,,saving_private_ryan_omaha_beach,False
d7fd4ee52ade46db49e9fbabdf5d964ce0677961.flv,ecae756c95dc0d66827d30767e944c781eef7ea7.flv,23.0,563.0,0.0,540.0,324,osama_bin_laden_is_dead_obama_speech_at_white_house,True
1f73466d86f0a92140bd2f89eb95e8c147b47935.flv,d4ff86e0f64fcf4d664f3199e19bd6a38482c3e1.flv,0.0,14.0,5.0,19.0,262,obama_kicks_door,True
14c81d68b80d04743a107d4de859cb4724ccc2c1.flv,28ae1e3aa722872cec66e9c83a35243accd27e2d.flv,57.0,69.0,0.0,12.0,266,obama_kicks_door,True
089bc4a7f6d8747dad92507019b100c5ec09a883.flv,54b8c1ae26a16400c15badbae407c809b3ebf03c.flv,488.0,521.0,534.0,567.0,457,president_obama_takes_oath,True
2bdf8029b38735a992a56e32cfc81466eea81286.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv,124.0,130.0,32.0,36.0,785,t-mac_13_points_in_35_seconds,True
458db5aa227ae49ceb8bc1bed5f9cf5b4bed63f2.flv,5c5714c0a56fd2a96f99db2f59b0d03659d77cdf.flv,8.0,9.0,9.0,10.0,0,baggio_penalty_1994,True
1e04e15f77363ebb7cdfb8811cd3d5d6d8b18305.flv,b91aa7020c5dd0a6518d11f745b275363f854bce.flv,30.0,38.0,16.0,19.0,1298,zidane_headbutt,True
60b45a875979efba30700f8e55728d17f0857212.flv,,90.0,105.0,,,,t-mac_13_points_in_35_seconds,False
fa89363182761c182136f54fc7650930265a5bb4.flv,,208.0,223.0,,,,the_last_samurai_last_battle,False
089bc4a7f6d8747dad92507019b100c5ec09a883.flv,fca7e9c46b6ec4b8cb53ff17d93bef484a341c5b.flv,16.0,68.0,9.0,61.0,419,president_obama_takes_oath,True
e47d10d837cacf72bb23c45339b1cbc307a513be.mp4,,270.0,285.0,,,,obama_kicks_door,False
5b14829fbd7b9a97df21db5b990a57bc13e38a89.flv,e89539c5310189d7333610e2a4b57b8648d30af5.flv,166.0,367.0,0.0,209.0,707,scent_of_woman_tango,True
acdf1a72b8cf37ee2609cdc03ff70747f36e0476.flv,e05b9149d1a03f651df63b63657e7de1e106e061.flv,0.0,31.0,9.0,40.0,180,kennedy_assassination_slow_motion,True
1f73466d86f0a92140bd2f89eb95e8c147b47935.flv,93a48fd66a22cf0189c14a6b8571d72f657b64bc.mp4,0.0,14.0,64.0,78.0,262,obama_kicks_door,True
925548514617c04feb99967cd1d40d985c467a2f.flv,b3e2f9a02ee873972fcb0ce144996ad850c7b4af.flv,7.0,17.0,0.0,10.0,209,maradona_hand_of_god,True
e89539c5310189d7333610e2a4b57b8648d30af5.flv,f3c8c0c9b93e0a49d2508eee4aae618c1d69e082.flv,0.0,209.0,301.0,510.0,707,scent_of_woman_tango,True
1e2598afd4d6a8728d6c0076354477db59702a5a.flv,,114.0,129.0,,,,the_last_samurai_last_battle,False
89b40b8ef5ec589cd8e4ebe5970e6b488f6b31ad.flv,d073f04bba4abb056f4be01b6f1bf5b58bb330de.flv,1.0,560.0,3.0,562.0,330,osama_bin_laden_is_dead_obama_speech_at_white_house,True
bb1de1926803eea0fa311556b1c991fab3a73396.flv,f27d7252cfb03e3e051488a53801235840f7a58e.flv,18.0,152.0,143.0,277.0,286,osama_bin_laden_is_dead_obama_speech_at_white_house,True
ced799f59617c20019ab9faa3be934b9c77f14c8.mp4,de04dd21b7ef63a37ae70770dc0cfa0b2c1f52fc.flv,0.0,36.0,0.0,68.0,999,titanic_fly_scene,True
377f81e79938ba062762e74a3b8d4136b5523fa3.flv,,24.0,39.0,,,,maradona_hand_of_god,False
e47d10d837cacf72bb23c45339b1cbc307a513be.mp4,,120.0,135.0,,,,obama_kicks_door,False
cc3b8791039b9e7f664260d76f8ca6cc48004823.flv,,67.0,75.94,,,,zidane_headbutt,False
8ad458ed4d45f32e8baa3bf5d84ad2a2a0324300.flv,cc3b8791039b9e7f664260d76f8ca6cc48004823.flv,0.0,5.0,0.0,9.0,1311,zidane_headbutt,True
89b40b8ef5ec589cd8e4ebe5970e6b488f6b31ad.flv,a92bd54b230f71a3542ffda4285be00336118261.flv,7.0,339.0,0.0,322.0,315,osama_bin_laden_is_dead_obama_speech_at_white_house,True
28ae1e3aa722872cec66e9c83a35243accd27e2d.flv,b4adf259a412ffc4cfbfecd4bc14693b683791b0.flv,0.0,12.0,2.0,14.0,266,obama_kicks_door,True
650b4f7667e95e743b944c7e6602ada613b87377.flv,d4ff86e0f64fcf4d664f3199e19bd6a38482c3e1.flv,24.0,38.0,5.0,19.0,262,obama_kicks_door,True
32b25dee50d2c710b1122afe7371b9fa274241d6.flv,df097cb467b3a43683f48082099cfdfddae84f37.flv,3.0,39.0,7.0,43.0,423,president_obama_takes_oath,True
e3cfb1f40fb5690a700aba9ac1fa35be2fd4ff1f.flv,ecae756c95dc0d66827d30767e944c781eef7ea7.flv,66.0,147.0,456.0,537.0,293,osama_bin_laden_is_dead_obama_speech_at_white_house,True
d8bc8b695ab831b8f511dd2ab56d7e7ac0cd1a21.flv,eaa384490867c32e4b3cc0d7d969af63d1a6edda.flv,225.0,284.0,1.0,59.0,294,osama_bin_laden_is_dead_obama_speech_at_white_house,True
2ba013a3f6fa57793c242766e27ec77d001fe03a.flv,e2adc784b83446ae775f698b9d17c9fd392b2f75.flv,7.0,229.0,0.0,315.0,241,mr_and_mrs_smith_tango,True
131233edfdfe1756ea474dab9f3a70d8530433d7.flv,1803c61a647e94580b6b4fa9dd0677ae787df1fb.mp4,21.0,30.0,85.0,93.0,972,titanic_fly_scene,True
031dacfeacdc715e755c01f4d37b49577336006e.mp4,23254771545e5d278548ba02d25d32add952b2a4.flv,25.0,27.0,32.0,34.0,163,infernal_affairs_1,True
54c560a6b270647b28ea2746853c937885e2718b.flv,56adf39cc2f2f342b0a589038f6d11bac861028e.flv,82.0,108.0,68.0,94.0,74,david_beckham_lights_the_olympic_torch,True
42daf76df2f31f0805f2f3f766bb348bb24feac7.flv,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv,194.0,203.0,36.0,45.0,782,t-mac_13_points_in_35_seconds,True
4120e70bc6332bd6010e76b0054c45653bfa6f94.flv,d083d6a9a987fb0e37dddc0f134704a29677899c.flv,0.0,40.0,5.0,45.0,425,president_obama_takes_oath,True
48410b965d9e38987584d5ac39e3da0066a541df.flv,,232.0,247.0,,,,titanic_fly_scene,False
9c5fde27983574ca7840da09d40c40bd20820957.flv,ee417a6b882853ffcd3f78b380b0205a9411f4d6.flv,0.0,7.0,192.0,199.0,1130,troy_achilles_and_hector,True
25ba77da725f9247cf8a84bb370cf40ac74297d2.flv,,513.0,528.0,,,,saving_private_ryan_omaha_beach,False
bb1de1926803eea0fa311556b1c991fab3a73396.flv,d8bc8b695ab831b8f511dd2ab56d7e7ac0cd1a21.flv,374.0,453.0,477.0,556.0,288,osama_bin_laden_is_dead_obama_speech_at_white_house,True
7deff9e47e47c98bb341c4355dfff9a82bfba221.flv,,207.0,222.0,,,,infernal_affairs_1,False
14c81d68b80d04743a107d4de859cb4724ccc2c1.flv,c854dfdd9b038a39cf36d5ded719822e1e5e942a.flv,19.0,33.0,24.0,38.0,262,obama_kicks_door,True
c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4,e862343f349018b392c1a389ff71cbe5eea67666.flv,26.0,31.0,36.0,41.0,781,t-mac_13_points_in_35_seconds,True
131233edfdfe1756ea474dab9f3a70d8530433d7.flv,4b8d5281f2235a0da86a784857fb44a7e5725c21.flv,57.0,80.0,66.0,88.0,988,titanic_fly_scene,True
0e3aee10650afd14d9a2d8b1440924c7968dd0ee.flv,c7d5eb4355e2ce9c90bf681e28ca740b1e7c62ca.flv,15.0,24.0,29.0,38.0,58,bolt_beijing_100m,True
57e9e178196e922eda7174a756d3bdb80c1b4758.mp4,8b183ce1a33c5ab3eec1b3dc91e29b98f52bd3c1.flv,55.0,64.0,12.0,21.0,1061,titanic_fly_scene,True
13f06a567cbee6f40952cc13817a7774caa72903.flv,cb593efe5b194fe67a8e5ffe33b35cca954cdcd4.flv,4.0,46.0,132.0,174.0,1301,zidane_headbutt,True
bb1de1926803eea0fa311556b1c991fab3a73396.flv,bc0f16fd0538091a9e1eba02a8da9559e2751f6f.mp4,18.0,152.0,124.0,258.0,286,osama_bin_laden_is_dead_obama_speech_at_white_house,True
2e246b45e7dfba0a7cfb2beb557c40d81dc02c99.flv,b3e2f9a02ee873972fcb0ce144996ad850c7b4af.flv,18.0,28.0,0.0,10.0,209,maradona_hand_of_god,True
49eccab61ab137fc0ab04c8029e3caec0fa2b35f.flv,afc75e8c02a5ecba44739b0623befa16afa1d896.flv,0.0,12.0,14.0,26.0,1327,zidane_headbutt,True
b97bd2c745407e22c671d36b64a5be29659aa0ba.mp4,,15.0,30.0,,,,the_pursuit_of_happyness_-_job_interview,False
855f0c045b8b0f8f74a6e8a8d7cfc4aff5fbcc4b.flv,,104.0,119.0,,,,president_obama_takes_oath,False
7ac8224504f430258be5cf7c3e21bd2611fa7c77.flv,da8b354493c2707adb8f361814cd2af92a7a040d.flv,4.0,87.0,0.0,85.0,558,run_forrest_fun,True
988c10a00144e5cc99f35d5c2e819ae83a14af00.flv,c1ffd1a86d2b2451edda0bb4b25c914350aa9826.mp4,6.0,68.0,408.0,547.0,1107,titanic_fly_scene,True
5965d78e520ef5c162f22da88745f4c6dccd6fcf.flv,ab3d22a99b1f0fee38cf842f51b1dce60bed631f.flv,0.0,9.0,0.0,9.0,211,maradona_hand_of_god,True
20d29f3a064272395f59c40cc0c29e7f6c4ff48c.flv,931eee04c9bc764b3005c949528dec603d1d8394.flv,373.0,505.0,2.0,89.0,680,scent_of_woman_tango,True
5106b657cb3d1d98dd496150241aa529c80bd479.flv,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv,294.0,310.0,45.0,62.0,808,t-mac_13_points_in_35_seconds,True
80fd5c866390b8caf4129486e0f11beeca47d952.flv,a8253d279cbeb3a29bd346b63083c054eab1407a.flv,0.0,31.0,9.0,40.0,180,kennedy_assassination_slow_motion,True
5965d78e520ef5c162f22da88745f4c6dccd6fcf.flv,b3e2f9a02ee873972fcb0ce144996ad850c7b4af.flv,0.0,10.0,0.0,10.0,209,maradona_hand_of_god,True
32b25dee50d2c710b1122afe7371b9fa274241d6.flv,d083d6a9a987fb0e37dddc0f134704a29677899c.flv,3.0,39.0,9.0,45.0,423,president_obama_takes_oath,True
a8ede4918fb583e92125f6ead7e7cdf6f331084d.flv,b053607f9eae018c3916d3fdb0ccb1dc49777456.flv,114.0,166.0,15.0,65.0,1292,troy_achilles_and_hector,True
7a80366e144e759603a9ebecfd91848196e255d2.flv,7e4fe3c124a00ce43ce0b5b0aca342d79e3c1ed7.flv,4.0,122.0,5.0,123.0,165,infernal_affairs_1,True
64de9d6b38ee8593d635a40baa74ace9a5316aa1.flv,eb97c61cfd330392a5d8c6d5c7e48fdfd1a0c859.flv,2.0,118.0,0.0,119.0,1017,titanic_fly_scene,True
9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv,73.0,77.0,51.0,56.0,765,t-mac_13_points_in_35_seconds,True
93a48fd66a22cf0189c14a6b8571d72f657b64bc.mp4,f150e062960b477adcac3f12ef4543337f5a91a4.flv,64.0,78.0,0.0,14.0,262,obama_kicks_door,True
8eced8631e728d892ecce8b2d916e8f12c03f63b.flv,d2442b3cf9396f6ae26a92e9165c8798297384ed.mp4,160.0,176.0,93.0,115.0,1035,titanic_fly_scene,True
5d38467d3becf8273bd7ae9028a37fcb0cc3828b.flv,e4516162efaa2bb36d38fbf245bc41b6fd24f443.flv,43.0,48.0,24.0,29.0,51,beckham_70_yard_goal,True
20d29f3a064272395f59c40cc0c29e7f6c4ff48c.flv,f3c8c0c9b93e0a49d2508eee4aae618c1d69e082.flv,0.0,591.0,1.0,592.0,708,scent_of_woman_tango,True
2620a515a196e5d4329f320f478010e578980bee.flv,4a79c873b671f3452afde9d247250d8c3776e7c6.flv,85.0,106.0,3.0,24.0,173,infernal_affairs_1,True
a15a43f0cf9ce7eab781706a82ee0027d53aae4f.flv,ccc879ecfb35a1a77667dd8357b71a930c19092c.flv,65.0,245.0,18.0,163.0,1122,troy_achilles_and_hector,True
44be6e5e82fced7f458b17c0230118034ffc7a57.flv,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv,202.0,218.0,45.0,62.0,808,t-mac_13_points_in_35_seconds,True
25b4ccc2b3166b565dde7192ed3b7b43921439dd.flv,,137.0,152.0,,,,saving_private_ryan_omaha_beach,False
650b4f7667e95e743b944c7e6602ada613b87377.flv,a9ef8194429b65cd61ce681caff308530c9fc8b3.flv,24.0,38.0,0.0,14.0,262,obama_kicks_door,True
487be7c83186caba89dc3004a1bd24350e35a099.flv,8c207ab5a07d12d37dcb666ee8b69c3357bc07fb.flv,36.0,55.0,138.0,157.0,113,dove_evolution_commercial,True
54b8c1ae26a16400c15badbae407c809b3ebf03c.flv,,878.0,893.0,,,,president_obama_takes_oath,False
20d29f3a064272395f59c40cc0c29e7f6c4ff48c.flv,72b76094f00ba7454dcf6fbeffc5f58f4977ce8b.flv,269.0,311.0,0.0,41.0,698,scent_of_woman_tango,True
3d0a3002441f682c7124806eb9b92c677af2ee9e.flv,5df28e18b3d8fbdc0f4cd07ef5aefcdc1b4f8d42.flv,182.0,192.0,29.0,39.0,822,t-mac_13_points_in_35_seconds,True
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv,74.0,90.0,22.0,38.0,796,t-mac_13_points_in_35_seconds,True
97f5900df59435bc1230615987e24858e9a37f67.flv,ee417a6b882853ffcd3f78b380b0205a9411f4d6.flv,0.0,183.0,82.0,264.0,1169,troy_achilles_and_hector,True
1ae7b9a578d5cdff57415e3701cd064d03ca3246.flv,55b5cf91ebbb1f98879f64e74b8155fe98cad23a.flv,0.0,10.0,0.0,10.0,209,maradona_hand_of_god,True
0234aef03d60f071f6fb30f366e79bcc1a05cf14.flv,1f025a1f075ff2d25d5469a1343932e09ea13b2a.flv,91.0,162.0,0.0,71.0,417,president_obama_takes_oath,True
bb604f57a18455867544e79c2e32bf5583c358d4.flv,,344.0,359.0,,,,baggio_penalty_1994,False
2e246b45e7dfba0a7cfb2beb557c40d81dc02c99.flv,375e6b7b7b63d2a84798226ef0cef8f50135e90a.flv,18.0,27.0,12.0,21.0,211,maradona_hand_of_god,True
7dd1b7a83128fb78f018c557d918b0670989457e.mp4,be51dbc2d72ae574934de1b972b18037dba73b8e.flv,5.0,48.0,7.0,47.0,133,dove_evolution_commercial,True
375e6b7b7b63d2a84798226ef0cef8f50135e90a.flv,5c4792c066b3e445d46c603878b1be0a33808111.flv,30.0,38.0,7.0,8.0,210,maradona_hand_of_god,True
14c81d68b80d04743a107d4de859cb4724ccc2c1.flv,d4ff86e0f64fcf4d664f3199e19bd6a38482c3e1.flv,4.0,18.0,5.0,19.0,262,obama_kicks_door,True
553d57eaab222c10c21018a6adc6d79841ba07e0.flv,93a48fd66a22cf0189c14a6b8571d72f657b64bc.mp4,0.0,14.0,29.0,43.0,262,obama_kicks_door,True
3ed4f5c0eb04c94353594e8be1a72bcc657e27c7.flv,5c4792c066b3e445d46c603878b1be0a33808111.flv,5.0,14.0,12.0,21.0,211,maradona_hand_of_god,True
3ec7ab68ed6a1690d7c0074bc563d0dccac57726.flv,e018528afcd7682556a4049b76d76105f60fa922.flv,64.0,70.0,0.0,6.0,222,maradona_hand_of_god,True
874a7d3cbfc17a46040b2d657667520bde309ca4.flv,,21.0,30.0,,,,david_beckham_lights_the_olympic_torch,False
d7fd4ee52ade46db49e9fbabdf5d964ce0677961.flv,e3cfb1f40fb5690a700aba9ac1fa35be2fd4ff1f.flv,224.0,289.0,0.0,65.0,323,osama_bin_laden_is_dead_obama_speech_at_white_house,True
cb593efe5b194fe67a8e5ffe33b35cca954cdcd4.flv,,58.0,73.0,,,,zidane_headbutt,False
67a70784ba5e4a26b6a3d95900a6b737f92af14c.mp4,93a48fd66a22cf0189c14a6b8571d72f657b64bc.mp4,0.0,10.0,67.0,77.0,268,obama_kicks_door,True
750357acf34899c1c99eb2ae22880c88a776c946.flv,855f0c045b8b0f8f74a6e8a8d7cfc4aff5fbcc4b.flv,0.0,7.0,22.0,29.0,533,president_obama_takes_oath,True
25b4ccc2b3166b565dde7192ed3b7b43921439dd.flv,aa314017a4a18f05208d8702c27d16d57df3f55f.mp4,6.0,16.0,5.0,19.0,562,saving_private_ryan_omaha_beach,True
55b5cf91ebbb1f98879f64e74b8155fe98cad23a.flv,8d6bd2b5607cbd53fd782843392105c020b9aa7d.flv,0.0,9.0,1.0,10.0,211,maradona_hand_of_god,True
23b0c2b21d1471204cd3e3a1de22e8d98849abfe.flv,f30a503af68c95032a23557171ed7f788f0df018.flv,0.0,147.0,0.0,147.0,689,scent_of_woman_tango,True
66e0225621e48946b7ab09027c18c83b69564002.flv,74018dcbf908a0a0319e889a70a920896b63ed99.flv,0.0,20.0,2.0,22.0,24,beckham_70_yard_goal,True
1f73466d86f0a92140bd2f89eb95e8c147b47935.flv,67a70784ba5e4a26b6a3d95900a6b737f92af14c.mp4,3.0,13.0,0.0,10.0,268,obama_kicks_door,True
64de9d6b38ee8593d635a40baa74ace9a5316aa1.flv,8f7a8b19c5309b39e0d2b908d6ab9ccb313da72b.flv,0.0,82.0,8.0,84.0,1075,titanic_fly_scene,True
c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4,e862343f349018b392c1a389ff71cbe5eea67666.flv,40.0,45.0,62.0,70.0,765,t-mac_13_points_in_35_seconds,True
0dc847c3b563024b2052b75a28952c2434d059d1.flv,50267c2376f0e05d38f8d468d4bb403fab5cc454.flv,0.0,26.0,18.0,44.0,480,president_obama_takes_oath,True
75b4b9a9fc4801a2f625297c698e5eef4ec37cfe.flv,c29e02d9e847bcde39ee667b454e4d67b22b105c.flv,96.0,105.0,93.0,102.0,677,scent_of_woman_tango,True
b91aa7020c5dd0a6518d11f745b275363f854bce.flv,cc3b8791039b9e7f664260d76f8ca6cc48004823.flv,13.0,19.0,45.0,51.0,1309,zidane_headbutt,True
aba6851ca7f78f3a83216005bef58766e3dfb26d.flv,,0.0,15.0,,,,saving_private_ryan_omaha_beach,False
31c0c6ca1fb0a7c86e0aff458bffd0002d42ef3e.flv,46b544ed68b9a32afb08f2509c1e6776e9807037.flv,38.0,181.0,0.0,149.0,688,scent_of_woman_tango,True
8b183ce1a33c5ab3eec1b3dc91e29b98f52bd3c1.flv,eb97c61cfd330392a5d8c6d5c7e48fdfd1a0c859.flv,12.0,24.0,47.0,63.0,1005,titanic_fly_scene,True
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv,78.0,88.0,111.0,121.0,813,t-mac_13_points_in_35_seconds,True
131233edfdfe1756ea474dab9f3a70d8530433d7.flv,2d033b088c2a341267c1329439506c206d6e7a87.flv,0.0,4.0,84.0,88.0,978,titanic_fly_scene,True
4a79c873b671f3452afde9d247250d8c3776e7c6.flv,b22db6382d74710e88eb1cb50bf3f74bec402491.flv,3.0,23.0,90.0,112.0,166,infernal_affairs_1,True
0ab11b52561e9255423b01f29f7904a6dcadd87b.flv,42fe16072c4e7fbf1d1e280df7c1ad727446a615.mp4,8.0,16.0,0.0,8.0,1303,zidane_headbutt,True
007d931e5f8d6dc6367964748ed862739425303b.flv,031dacfeacdc715e755c01f4d37b49577336006e.mp4,79.0,102.0,0.0,23.0,162,infernal_affairs_1,True
813837205d30049992f5fce833fcc668229cd204.flv,ee126b94478ec14c15bc7305974fbcfc07f4d40c.flv,223.0,462.0,0.0,239.0,704,scent_of_woman_tango,True
4fed5faaf981b1082089916f2ff52c844b260efa.mp4,bbdbe357f408fb84d5f57c1522a90504f3162d6f.flv,26.0,27.0,18.0,20.0,117,dove_evolution_commercial,True
14c81d68b80d04743a107d4de859cb4724ccc2c1.flv,4376c0e8e1e226a63b6b2aac5c1962aa02028071.mp4,65.0,69.0,0.0,4.0,267,obama_kicks_door,True
524ef63fbe3c17ac7dce07f21e19c22841269580.flv,b2591211ef659b15f9ddb19f0d62086d880a25e7.flv,16.0,28.0,31.0,49.0,990,titanic_fly_scene,True
76d63613abd080fe83b99cffe29e85ef01b12d40.flv,ac1543adad8ecc32d98d9a67d75fb0a39f67b685.flv,2.0,89.0,373.0,505.0,680,scent_of_woman_tango,True
868f1ff130f7a0215de9abfacca746f96c4cd85d.flv,97f5900df59435bc1230615987e24858e9a37f67.flv,0.0,143.0,3.0,183.0,1150,troy_achilles_and_hector,True
